strain	date	country	region	clade_membership	author	accession	location	database
HRSV/A/USA/TX-HOU-217472/2024	2024-01-06	USA	North America	A.D.1.6	Avadhanula,V.,Sahni,L.,Surathu,A.,Cregeen,S.J.,Doddapaneni,H.,Metcalf,G.A.,Tannis,A.,Moline,H.,Boom,J.,Piedra,P.	PP795161		
hRSV-A-G43R28U6	2023-11-13	USA	North America	A.D.1.6	Lauring,A.S.,Papalambros,L.K.	PP270250		
MN-MDH-RSVA-00912	2024-02-26	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP978523		
MN-MDH-RSVA-01004	2024-03-19	USA	North America	A.D.1.6	Kunerth,H.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnkers-Voels,L.,Wang,X.	PQ762508		
hRSV-A-G43R42L0	2023-12-04	USA	North America	A.D.1.6	Lauring,A.S.,Papalambros,L.K.	PP270262		
HRSV/A/USA/TX-HOU-215165/2023	2023-10-03	USA	North America	A.D.1.6	Avadhanula,V.,Sahni,L.,Surathu,A.,Cregeen,S.J.,Doddapaneni,H.,Metcalf,G.A.,Tannis,A.,Moline,H.,Boom,J.,Piedra,P.	PP871355		
RSV - A/B_2jm3zv	2023-12-20	Switzerland	Europe	A.D.1.6		m2-MT4r8p	BE	ReVSeq
HRSV/A/USA/TX-HOU-215766/2023	2023-11-15	USA	North America	A.D.1.6	Avadhanula,V.,Sahni,L.,Surathu,A.,Cregeen,S.J.,Doddapaneni,H.,Metcalf,G.A.,Tannis,A.,Moline,H.,Boom,J.,Piedra,P.	PP795149		
HRSV/A/USA/TX-HOU-217428/2024	2024-01-02	USA	North America	A.D.1.6	Avadhanula,V.,Sahni,L.,Surathu,A.,Cregeen,S.J.,Doddapaneni,H.,Metcalf,G.A.,Tannis,A.,Moline,H.,Boom,J.,Piedra,P.	PP795160		
MN-MDH-RSVA-01018	2024-05-02	USA	North America	A.D.1.6	Kunerth,H.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnkers-Voels,L.,Wang,X.	PQ762522		
HRSV/A/USA/TX-HOU-215448/2023	2023-10-26	USA	North America	A.D.1.6	Avadhanula,V.,Sahni,L.,Surathu,A.,Cregeen,S.J.,Doddapaneni,H.,Metcalf,G.A.,Tannis,A.,Moline,H.,Boom,J.,Piedra,P.	PP795140		
MN-MDH-RSVA-00763	2024-04-06	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP957776		
MN-MDH-RSVA-00812	2024-01-12	USA	North America	A.D.1.6	Kunerth,H.D.,Namugenyi,S.,Plumb,M.,Bohnker,L.,Evans,D.,Wang,X.	PP973747		
MN-MDH-RSVA-00611	2024-01-27	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP910771		
MN-MDH-RSVA-01001	2024-03-18	USA	North America	A.D.1.6	Kunerth,H.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnkers-Voels,L.,Wang,X.	PQ762505		
MN-MDH-RSVA-00616	2024-01-29	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP910776		
MN-MDH-RSVA-00691	2024-04-13	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP934473		
MN-MDH-RSVA-00692	2024-04-13	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP934474		
MN-MDH-RSVA-00690	2024-04-02	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP934472		
MN-MDH-RSVA-00759	2024-03-30	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP957772		
MN-MDH-RSVA-00674	2024-03-05	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP934456		
MN-MDH-RSVA-00545	2024-01-18	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP847387		
MN-MDH-RSVA-00918	2024-03-05	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP978529		
HRSV/A/USA/TX-HOU-215520/2023	2023-11-01	USA	North America	A.D.1.6	Avadhanula,V.,Sahni,L.,Surathu,A.,Cregeen,S.J.,Doddapaneni,H.,Metcalf,G.A.,Tannis,A.,Moline,H.,Boom,J.,Piedra,P.	PP795145		
HRSV/A/USA/TX-HOU-215295/2023	2023-10-16	USA	North America	A.D.1.6	Avadhanula,V.,Sahni,L.,Surathu,A.,Cregeen,S.J.,Doddapaneni,H.,Metcalf,G.A.,Tannis,A.,Moline,H.,Boom,J.,Piedra,P.	PP795136		
HRSV/A/USA/TX-HOU-215477/2023	2023-10-28	USA	North America	A.D.1.6	Avadhanula,V.,Sahni,L.,Surathu,A.,Cregeen,S.J.,Doddapaneni,H.,Metcalf,G.A.,Tannis,A.,Moline,H.,Boom,J.,Piedra,P.	PP795142		
MN-MDH-RSVA-00551	2024-01-18	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP847393		
MN-MDH-RSVA-00670	2024-03-02	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP934452		
MN-MDH-RSVA-00752	2024-03-21	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP957765		
MN-MDH-RSVA-00924	2024-03-11	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP978535		
MN-MDH-RSVA-00271	2023-11-17	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP594796		
MN-MDH-RSVA-00747	2024-02-07	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP957760		
MN-MDH-RSVA-00475	2023-12-23	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP830410		
MN-MDH-RSVA-00623	2024-02-12	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP910783		
MN-MDH-RSVA-00527	2024-01-09	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP847369		
MN-MDH-RSVA-00914	2024-03-02	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP978525		
MN-MDH-RSVA-00915	2024-03-02	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP978526		
MN-MDH-RSVA-00463	2023-12-17	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP830398		
MN-MDH-RSVA-00887	2024-02-16	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP978498		
MN-MDH-RSVA-01003	2024-03-19	USA	North America	A.D.1.6	Kunerth,H.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnkers-Voels,L.,Wang,X.	PQ762507		
MN-MDH-RSVA-00754	2024-03-25	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP957767		
MN-MDH-RSVA-00687	2024-04-01	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP934469		
MN-MDH-RSVA-01013	2024-04-28	USA	North America	A.D.1.6	Kunerth,H.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnkers-Voels,L.,Wang,X.	PQ762517		
OM857197	2021-01-19	Australia	Oceania	A.D.1.2	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857197		
OM857212	2021-01-06	Australia	Oceania	A.D.1.2	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857212		
OM857195	2021-01-11	Australia	Oceania	A.D.1.2	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857195		
OM857196	2021-01-04	Australia	Oceania	A.D.1.2	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857196		
OM857194	2021-01-01	Australia	Oceania	A.D.1.2	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857194		
OM857193	2021-01-01	Australia	Oceania	A.D.1.2	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857193		
OM857191	2021-01-09	Australia	Oceania	A.D.1.2	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857191		
OM857149	2021-01-05	Australia	Oceania	A.D.1.2	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857149		
OM857205	2021-01-05	Australia	Oceania	A.D.1.2	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857205		
OM857178	2021-01-29	Australia	Oceania	A.D.1.2	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857178		
OM857140	2021-01-18	Australia	Oceania	A.D.1.2	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857140		
OM857183	2021-01-18	Australia	Oceania	A.D.1.2	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857183		
OM857201	2021-01-25	Australia	Oceania	A.D.1.2	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857201		
OM857177	2021-01-10	Australia	Oceania	A.D.1.2	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857177		
OM857181	2021-01-17	Australia	Oceania	A.D.1.2	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857181		
OM857186	2021-01-10	Australia	Oceania	A.D.1.2	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857186		
OM857190	2021-02-03	Australia	Oceania	A.D.1.2	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857190		
OM857189	2021-02-01	Australia	Oceania	A.D.1.2	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857189		
OM857175	2021-01-01	Australia	Oceania	A.D.1.2	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857175		
OM857188	2021-01-22	Australia	Oceania	A.D.1.2	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857188		
hRSV-A-G43R90F4	2024-02-14	USA	North America	A.D.1	Lauring,A.S.,Papalambros,L.K.	PP781389		
RSV-A/human/USA/WA-S25182/2019	2019-11-01	USA	North America	A.D.1	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Opsahl,J.,Rodriguez-Salas,L.,Mcdermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Grindstaff,S.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.	PP748701	Snohomish County	
Kilifi/RSVA/HF20172_2022-02-22	2022-02-22	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162227		
Kilifi/RSVA/HF20211_2022-05-22	2022-05-22	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162266		
Kilifi/RSVA/HF20200_2022-03-25	2022-03-25	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162255		
Kilifi/RSVA/HF20203_2022-04-10	2022-04-10	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162258		
Kilifi/RSVA/HF20027_25/01/2022	2022-01-25	Kenya	Africa	A.D.1	Lambisia,A.W.,Makori,T.O.,Mutunga,M.,Lewa,C.,Githinji,G.,Agoti,C.N.,Nokes,J.D.	OP744456		
Kilifi/RSVA/HF20205_2022-04-13	2022-04-13	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162260		
Kilifi/RSVA/HF20213_2022-05-26	2022-05-26	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162268		
Kilifi/RSVA/HF20194_2022-03-11	2022-03-11	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162249		
Kilifi/RSVA/HF20195_2022-03-12	2022-03-12	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162250		
Kilifi/RSVA/HF20202_2022-03-30	2022-03-30	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162257		
Kilifi/RSVA/HF20216_2022-06-22	2022-06-22	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162271		
Kilifi/RSVA/HF20180_2022-03-02	2022-03-02	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162235		
Kilifi/RSVA/HF20173_2022-02-22	2022-02-22	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162228		
Kilifi/RSVA/HF20206_2022-04-19	2022-04-19	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162261		
Kilifi/RSVA/HF20201_2022-03-28	2022-03-28	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162256		
RSV - A/B_t9p6xl	2023-12-28	Switzerland	Europe	A.D.1		m2-HXGr8V	SZ	ReVSeq
GKISBBBB37986	2024-06-04	USA	North America	A.D.1	Rothstein,A.P.,Qiu,X.,Collins,S.,Muir,G.,Simas,A.,Sum,A.,Lu,B.,Cosca,B.,Girinathan,B.,Leeson,P.,Phillipson,C.W.,Plocik,A.,Simen,B.	PQ117646		
014-0002	2024-01-06	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763074		
018-0005	2023-12-11	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762803		
032-0007	2023-12-11	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763129		
MN-MDH-RSVA-00443	2023-12-04	USA	North America	A.D.1	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP830378		
ASU102753	2022-12-07	USA	North America	A.D.1	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	OR143206		
A19160755	2023-10-02	Ireland	Europe	A.D.1	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP970021		
RSV - A/B_3yv2ot	2024-03-13	Switzerland	Europe	A.D.1		m2-2MHu4K	BL	ReVSeq
RSV - A/B_24s4ta	2024-01-29	Switzerland	Europe	A.D.1		m2-ahT4kF	BS	ReVSeq
RSVLO1201	2023-04-13	United Kingdom	Europe	A.D.1	Maloney,D.M.,Fernandes,G.,Jasim,S.,Dewar,R.,Templeton,K.E.	PQ349026		
2312V310017	2023-12-31	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899922		
2312V270203	2023-12-27	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899919		
007-0055	2023-12-24	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762656		
A19160798	2023-11-24	Ireland	Europe	A.D.1	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP970004		
011-0008	2023-11-21	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762725		
007-0079	2024-01-12	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762659		
011-0051	2024-01-03	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762764		
2312V270152	2023-12-27	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899917		
2401V020068	2024-01-01	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899924		
2312V050208	2023-12-05	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899967		
2312V230032	2023-12-23	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899910		
026-0017	2023-12-05	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762851		
025-0001	2023-12-02	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763106		
039-0018	2023-12-12	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763161		
032-0019	2024-01-02	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763133		
RSV-A/human/USA/WA-S25202/2020	2020-02-14	USA	North America	A.D.1	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Opsahl,J.,Rodriguez-Salas,L.,Mcdermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Grindstaff,S.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.	PP748721	King County WA	
hRSV/A/Germany/22-01361/2021	2021-11-07	Germany	Europe	A.D.1	Kondgen,S.,Reiche,J.	OR795452		
hRSV/A/Germany/22-01687/2021	2021-11-17	Germany	Europe	A.D.1	Kondgen,S.,Reiche,J.	OR795454		
hRSV/A/Austria/MUW1515402/2022	2022-05-06	Austria	Europe	A.D.1	Redlberger-Fritz,M.,Springer,D.N.,Aberle,S.W.,Camp,J.V.,Aberle,J.H.	OQ261751		
hRSV/A/Germany/22-02451/2021	2021-12-13	Germany	Europe	A.D.1	Kondgen,S.,Reiche,J.	OR795468		
hRSV/A/Germany/21-06292/2021	2021-08-17	Germany	Europe	A.D.1	Kondgen,S.,Reiche,J.	OR795414		
hRSV-A-W13K24O9	2022-10-07	USA	North America	A.D.1	Gilbert,J.,Lauring,A.S.,Papalambros,L.K.	OR872610		
009-0015	2023-12-16	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763049		
014-0003	2023-12-28	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763075		
036-0004	2024-01-19	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763141		
RSV - A/B_323sd6	2023-12-27	Switzerland	Europe	A.D.1		m2-v3KDUF	BL	ReVSeq
014-0005	2023-12-26	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763077		
009-0026	2023-11-24	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763052		
036-0021	2023-12-11	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763144		
040-0021	2024-01-20	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762995		
010-0012	2023-12-07	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762701		
040-0019	2023-11-12	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762993		
011-0014	2023-12-06	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762731		
008-0010	2023-11-28	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762671		
011-0003	2023-10-30	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762722		
009-0024	2023-11-26	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763051		
RSV - A/B_4d40sn	2024-02-17	Switzerland	Europe	A.D.1		m2-NDEjHn	AG	ReVSeq
RSV - A/B_44jz5o	2024-03-12	Switzerland	Europe	A.D.1		m2-iZ7TLc	AG	ReVSeq
RSV - A/B_67h2wl	2023-11-24	Switzerland	Europe	A.D.1		m2-3oZJ5x	AG	ReVSeq
011-0029	2023-10-18	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762745		
010-0046	2023-12-13	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762719		
041-0002	2024-02-04	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763032		
2312V010165	2023-12-01	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899874		
HRSV/A/BEL/RVRA012/2023	2023-09-04	Belgium	Europe	A.D.1	Delputte,P.,Stobbelaar,K.	PQ376587		
RSV - A/B_6rt3lm	2024-01-30	Switzerland	Europe	A.D.1		m2-M5iqYC	GR	ReVSeq
031-0036	2024-01-02	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762902		
007-0026	2023-12-12	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763042		
007-0025	2023-12-12	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763165		
025-0018	2023-12-11	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763113		
025-0008	2023-12-08	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763110		
025-0022	2023-12-14	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763115		
038-0005	2023-12-10	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763151		
025-0025	2023-12-26	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763118		
2312V120295	2023-12-12	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899893		
031-0030	2024-01-09	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762899		
040-0037	2023-12-26	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763008		
019-0022	2023-12-25	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763099		
040-0044	2024-03-26	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763015		
010-0025	2023-12-20	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763058		
040-0014	2023-12-25	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762988		
010-0008	2023-12-06	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762697		
010-0024	2023-12-19	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762709		
039-0026	2024-01-11	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763162		
025-0010	2023-12-19	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763111		
015-0014	2023-12-04	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763080		
015-0016	2023-11-08	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762795		
035-0022	2023-11-29	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762937		
015-0002	2023-11-13	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763078		
018-0011	2023-12-09	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762809		
015-0013	2023-11-28	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762794		
015-0009	2023-12-21	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763079		
010-0006	2023-12-05	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762696		
010-0031	2023-12-24	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762712		
035-0011	2023-11-26	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762927		
035-0032	2023-12-08	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762944		
012-0006	2023-12-31	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762771		
035-0007	2023-11-19	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762923		
035-0021	2023-11-28	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762936		
035-0033	2023-12-10	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762945		
035-0018	2023-12-09	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762933		
